"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,141444705,124328486,1,5,31,"M",2,2,31,0
2020,141444706,124328487,1,5,34,"M",1,2,34,0
2020,141444707,124328488,1,5,14,"M",2,3,12,16
2020,141444708,124328488,2,5,12,"M",2,2,12,0
2020,141444709,124328488,3,5,13,"M",2,2,13,0
2020,141444710,124328489,0,,,"",,,,
2020,141444711,124328490,1,5,32,"M",1,2,32,0
2020,141444712,124328491,1,5,37,"F",2,2,37,0
2020,141444713,124328492,1,5,45,"F",2,2,45,0
2020,141444714,124328493,1,5,18,"F",2,2,18,0
2020,141444715,124328494,1,5,34,"M",2,2,34,0
2020,141444716,124328495,1,4,,"M",2,2,,
2020,141444717,124328496,1,5,30,"M",2,2,27,33
2020,141444718,124328497,1,5,24,"F",2,2,24,0
2020,141444719,124328497,2,5,54,"F",1,1,54,0
2020,141444720,124328498,1,4,,"U",1,3,,
2020,141444721,124328499,0,,,"",,,,
2020,141444722,124328500,1,5,27,"M",1,2,25,30
2020,141444724,124328501,2,4,,"U",0,3,,
2020,141444723,124328501,1,4,,"U",0,3,,
2020,141444725,124328502,0,,,"",,,,
2020,141444726,124328503,1,5,21,"M",2,3,21,0
2020,141444727,124328504,1,4,,"U",0,3,,
2020,141444728,124328505,1,5,34,"M",1,2,34,35
2020,141444729,124328506,1,4,,"U",0,3,,
2020,147700411,130106405,2,5,19,"M",0,1,19,0
2020,141444731,124328508,1,5,27,"M",2,2,27,0
2020,141444732,124328509,1,5,35,"F",2,2,30,40
2020,147692171,130106405,1,5,30,"F",1,2,30,0
2020,147700438,130106416,1,5,29,"M",2,2,29,0
2020,147692201,130101030,1,5,51,"F",1,2,51,0
2020,147700453,130106429,1,5,29,"M",2,2,29,0
2020,147700461,130106441,1,5,45,"M",1,2,45,0
2020,147692239,130106456,1,4,,"U",0,3,,
2020,147700510,130106484,1,5,47,"M",1,2,47,0
2020,141444740,124328511,1,4,,"U",0,3,,
2020,141444741,124328512,1,4,,"U",0,3,,
2020,141444742,124328513,1,5,40,"F",2,2,37,44
2020,141444743,124328513,2,5,40,"F",1,2,37,44
2020,147700525,130106497,1,5,32,"M",2,2,32,0
2020,141444745,124328515,1,5,32,"F",1,2,32,0
2020,147700547,130101088,1,4,,"U",0,3,,
2020,147700556,130106521,1,5,24,"F",2,2,24,0
2020,141444748,124328517,1,4,,"U",0,3,,
2020,147692309,130106535,1,4,,"U",0,3,,
2020,147700576,130106540,1,5,24,"F",2,2,24,0
2020,141444751,124328520,1,4,,"M",1,1,,
2020,141444752,124328521,1,5,25,"M",2,2,25,0
2020,141444753,124328522,1,5,35,"M",2,3,33,38
2020,147700592,130111127,1,4,,"U",0,3,,
2020,147700614,130106558,2,5,18,"U",0,3,18,0
2020,147700613,130106558,1,5,18,"M",1,3,18,0
2020,147700626,130111153,3,5,20,"F",2,2,17,23
2020,147700625,130111153,2,5,22,"F",1,1,20,25
2020,141444759,124328524,1,4,,"U",0,3,,
2020,141444760,124328525,1,5,29,"M",1,2,29,0
2020,141444761,124328526,1,5,65,"M",1,2,65,0
2020,141444762,124328527,1,4,,"U",0,3,,
2020,141444763,124328528,1,5,32,"M",1,2,32,0
2020,141444764,124328529,1,5,17,"M",2,2,17,18
2020,141444766,124328530,2,5,25,"M",2,3,25,0
2020,141444765,124328530,1,5,25,"M",2,3,25,0
2020,141444769,124328531,3,5,35,"M",2,2,35,0
2020,141444771,124328531,5,5,38,"M",2,2,38,0
2020,141444767,124328531,1,4,,"M",2,2,,
2020,141444770,124328531,4,5,48,"M",2,2,48,0
2020,141444768,124328531,2,5,35,"F",2,2,35,0
2020,141444772,124328532,1,5,28,"M",2,2,28,0
2020,141444774,124328533,2,5,11,"M",0,2,11,0
2020,141444773,124328533,1,5,10,"M",1,2,10,0
2020,141444775,124328534,1,4,,"U",0,3,,
2020,141444776,124328535,1,4,,"U",0,3,,
2020,141444777,124328536,1,4,,"U",0,3,,
2020,141444778,124328537,1,4,,"U",0,3,,
2020,141444779,124328538,1,4,,"U",0,3,,
2020,141444780,124328539,1,5,26,"M",1,2,26,0
2020,147700624,130111153,1,5,20,"F",2,2,17,23
2020,141444782,124328541,1,4,,"U",0,3,,
2020,147692363,130106580,0,,,"",,,,
2020,141444784,124328543,1,5,26,"M",2,2,26,0
2020,141444785,124328544,1,5,25,"M",1,2,25,0
2020,144524353,127173459,1,5,40,"M",2,2,40,0
2020,144529911,127173495,1,5,26,"M",2,2,26,0
2020,144524400,127176247,1,5,44,"F",1,1,44,0
2020,144524423,127173513,1,5,36,"M",1,1,36,0
2020,144529934,127176272,1,5,22,"M",2,2,22,0
2020,144529936,127173527,1,5,23,"M",2,2,23,0
2020,144529941,127173529,1,5,43,"M",2,2,43,0
2020,144524504,127173564,5,4,,"M",0,3,,
2020,144524502,127173564,3,4,,"M",1,3,,
2020,144524506,127173564,7,4,,"U",0,3,,
2020,144524505,127173564,6,4,,"U",0,3,,
2020,144524500,127173564,1,4,,"M",1,3,,
2020,144524503,127173564,4,4,,"M",1,3,,
2020,144524501,127173564,2,4,,"M",1,3,,
2020,144524511,127176301,0,,,"",,,,
2020,144524542,127173594,0,,,"",,,,
2020,144524654,127173670,1,5,71,"M",1,2,71,0
2020,144530086,127173693,4,4,,"M",0,3,,
2020,144524691,127173693,1,5,22,"M",2,2,20,25
2020,144524694,127173693,3,4,,"M",0,3,,
2020,144524692,127173693,2,5,22,"M",2,2,20,25
2020,144524699,127173705,1,5,45,"M",2,2,45,0
2020,144524734,127173712,3,5,49,"M",2,2,49,0
2020,144524730,127173712,1,5,36,"M",2,2,36,0
2020,144524732,127173712,2,5,25,"M",2,2,20,30
2020,144524772,127176423,0,,,"",,,,
2020,144524843,127176463,1,5,29,"M",2,2,29,0
2020,144524892,127173812,2,4,,"M",2,2,,
2020,144524891,127173812,1,4,,"M",2,2,,
2020,144530205,127173826,1,4,,"M",2,2,,
2020,144530215,127173847,1,5,21,"M",1,1,21,0
2020,144524932,127176506,1,4,,"M",2,2,,
2020,144524934,127176506,2,5,40,"M",2,2,40,0
2020,144530217,127176506,4,4,,"F",2,2,,
2020,144530216,127176506,3,5,30,"F",2,2,27,34
2020,144530224,127176510,1,5,50,"M",1,2,50,0
2020,144524959,127173879,1,5,34,"M",2,2,34,0
2020,144534992,127173906,1,5,32,"M",2,2,32,0
2020,144530267,127173913,1,5,37,"M",2,2,35,40
2020,144530268,127173922,1,5,32,"M",1,1,32,0
2020,144530284,127176553,1,5,56,"F",2,2,56,0
2020,144535041,127173946,1,5,16,"M",2,2,16,0
2020,144535048,127173955,1,4,,"U",0,3,,
2020,144535073,127176581,1,4,,"U",0,3,,
2020,144535105,127176592,1,5,13,"F",2,2,13,0
2020,144535133,127174023,1,4,,"U",0,3,,
2020,144535145,127174035,1,5,27,"M",1,2,27,0
2020,144535154,127174048,1,5,25,"M",2,2,25,0
2020,144535174,127174060,1,5,19,"M",2,2,19,0
2020,144535204,127176632,1,5,25,"F",2,1,25,0
2020,144530399,127174130,1,5,29,"F",2,2,29,0
2020,144530401,127174130,2,5,34,"M",2,2,34,0
2020,144535278,127176669,1,5,25,"F",2,2,25,0
2020,144535281,127176669,2,5,18,"F",1,2,18,0
2020,144530448,127174193,1,5,16,"M",2,2,16,0
2020,144535349,127176698,1,5,42,"M",2,2,42,0
2020,144530457,127176698,2,5,24,"M",2,2,24,0
2020,144535359,127174209,1,4,,"U",0,3,,
2020,144530474,127174223,1,5,55,"F",2,2,55,0
2020,144535392,127176724,1,4,,"U",0,3,,
2020,144535421,127176737,1,4,,"U",0,3,,
2020,144535430,127174256,1,5,35,"M",1,2,30,40
2020,144535436,127176747,1,4,,"U",0,3,,
2020,144535492,127174299,1,5,25,"F",1,2,25,0
2020,144535493,127174299,2,5,22,"M",2,2,20,25
2020,144530568,127176805,1,4,,"U",0,3,,
2020,144529430,127173000,1,5,21,"M",2,2,21,0
2020,144529470,127170860,1,5,50,"M",1,2,50,0
2020,144523844,127173054,1,5,26,"F",2,2,26,0
2020,144523848,127170900,1,4,,"U",0,3,,
2020,144523862,127173069,1,5,61,"M",1,2,61,0
2020,144529524,127173075,1,5,41,"F",1,2,41,0
2020,144529525,127173075,2,5,43,"M",1,1,43,0
2020,144529527,127173080,1,4,,"M",2,2,,
2020,144523887,127173088,1,5,42,"F",2,2,42,0
2020,144529556,127173102,1,5,30,"M",2,2,30,0
2020,144529557,127173102,2,5,30,"F",1,2,30,0
2020,144529559,127173102,4,5,25,"F",1,2,20,30
2020,144529558,127173102,3,5,30,"M",2,2,30,0
2020,144529593,127170965,1,5,23,"M",2,2,23,0
2020,144529622,127170987,1,5,28,"M",1,2,28,0
2020,144529639,127173173,1,4,,"U",0,3,,
2020,144524036,127171035,1,5,27,"M",2,2,27,0
2020,144524037,127171035,2,5,15,"M",2,2,15,0
2020,144524039,127171035,3,5,22,"M",2,2,22,0
2020,144524055,127173224,1,5,24,"M",2,2,24,0
2020,144524085,127173241,1,5,17,"M",2,2,17,0
2020,144524094,127171064,1,5,20,"M",1,1,20,0
2020,144524097,127171064,2,5,29,"M",1,1,29,0
2020,144524115,127173271,1,5,27,"M",2,2,27,0
2020,144524119,127171082,1,5,40,"M",1,2,40,0
2020,144524120,127173276,1,5,22,"M",2,2,22,0
2020,144524129,127173280,1,5,31,"M",1,2,31,0
2020,144524146,127173299,1,5,25,"M",1,2,25,0
2020,144529762,127173306,1,5,59,"M",2,2,59,0
2020,144524250,127173379,1,5,42,"F",2,2,42,0
2020,144524272,127173396,1,5,21,"M",1,2,21,0
2020,144529847,127173405,1,5,24,"F",1,1,24,0
2020,144524290,127173416,1,5,23,"M",2,2,23,0
2020,144524309,127173434,1,5,28,"F",2,2,28,0
2020,144524310,127173434,2,5,25,"F",2,2,25,0
2020,144524326,127173441,1,5,34,"F",2,2,34,0
2020,144524336,127173451,1,4,,"U",0,3,,
2020,144524390,127173496,1,4,,"M",2,3,,
2020,144529915,127173503,1,4,,"U",0,3,,
2020,144524466,127173545,1,5,64,"M",2,2,64,0
2020,144524486,127173556,2,5,25,"F",2,2,20,30
2020,144524482,127173556,1,5,30,"F",2,2,25,35
2020,144524637,127173655,1,5,28,"M",1,2,28,0
2020,144524713,127176390,1,5,30,"F",2,2,30,0
2020,144524719,127173710,2,5,40,"F",2,2,40,0
2020,144524718,127173710,1,5,69,"F",2,2,69,0
2020,144530122,127176424,1,5,37,"M",2,2,37,0
2020,144524786,127173746,1,5,19,"M",2,2,19,0
2020,144524915,127173836,1,5,41,"F",1,2,41,0
2020,144530214,127176503,0,,,"",,,,
2020,144530242,127176523,1,5,23,"M",2,2,23,0
2020,144530256,127173897,1,5,31,"F",1,2,31,0
2020,144534989,127176540,1,4,,"F",1,2,,
2020,144535036,127173944,1,5,49,"M",1,2,49,0
2020,144535076,127176574,0,,,"",,,,
2020,144530319,127173992,1,5,43,"M",1,2,43,0
2020,144535112,127174008,1,5,35,"U",0,3,35,0
2020,144535158,127174051,1,4,,"U",0,3,,
2020,144535194,127176627,1,5,25,"F",2,2,24,26
2020,144535213,127174087,1,5,41,"M",1,2,41,0
2020,144530393,127176651,1,5,25,"F",2,2,25,0
2020,144530404,127174133,0,,,"",,,,
2020,144535267,127174135,1,5,37,"M",1,1,35,40
2020,144535282,127176668,1,5,28,"M",2,2,28,0
2020,144530424,127174161,1,5,20,"M",2,2,20,0
2020,144530438,127174173,1,5,52,"M",2,2,52,0
2020,144535346,127174199,1,5,28,"F",1,2,28,0
2020,144535378,127174226,5,4,,"M",1,2,,
2020,144535372,127174226,1,4,,"M",1,2,,
2020,144535374,127174226,3,4,,"M",1,2,,
2020,144530475,127174226,6,4,,"M",1,2,,
2020,144535375,127174226,4,4,,"M",1,2,,
2020,144535373,127174226,2,4,,"M",1,2,,
2020,144535407,127174243,1,5,34,"M",2,2,34,0
2020,144530557,127176794,1,4,,"U",0,3,,
2020,144530561,127174339,1,5,40,"F",2,2,40,0
2020,144535546,127176802,1,5,30,"F",2,2,25,35
2020,144529471,127173030,1,5,43,"M",1,2,43,0
2020,144523819,127173039,1,5,28,"M",2,2,28,0
2020,144523836,127173049,1,5,27,"M",2,2,27,0
2020,144523841,127170890,2,5,60,"F",2,2,60,0
2020,144523838,127170890,1,5,32,"F",2,2,32,0
2020,144523852,127173062,1,5,33,"M",1,2,33,0
2020,144523874,127170917,1,4,,"U",0,3,,
2020,144529531,127173085,1,5,24,"F",2,2,24,0
2020,144529546,127173095,1,5,20,"M",2,2,20,0
2020,144529553,127173098,1,4,,"U",0,3,,
2020,144529573,127173107,1,4,,"M",2,2,,
2020,144523906,127173107,2,5,20,"F",2,2,20,0
2020,144529577,127170949,1,5,27,"M",1,1,27,0
2020,144523921,127173119,2,5,32,"M",2,2,32,0
2020,144523920,127173119,1,5,25,"M",2,2,25,0
2020,144529587,127173122,0,,,"",,,,
2020,144523949,127173148,1,5,21,"M",2,2,21,0
2020,144529623,127173156,1,5,44,"F",1,2,44,0
2020,144529624,127173156,2,5,56,"M",2,2,56,0
2020,144529633,127173167,1,5,26,"M",2,2,26,0
2020,144523988,127173186,2,4,,"F",2,2,,
2020,144523986,127173186,1,4,,"F",2,2,,
2020,144529658,127173194,1,5,46,"M",2,2,46,0
2020,144524016,127173206,0,,,"",,,,
2020,144524043,127171042,2,5,17,"M",1,2,17,0
2020,144529687,127171042,1,5,17,"M",1,2,17,0
2020,144529706,127173249,1,5,33,"F",2,2,33,0
2020,144524135,127173283,1,5,38,"M",2,3,38,0
2020,144529756,127173298,1,4,,"U",0,3,,
2020,144524156,127173304,1,5,30,"M",2,2,30,0
2020,144524158,127173304,2,5,27,"M",2,2,27,0
2020,144524159,127173304,3,5,33,"M",2,2,33,0
2020,144524166,127173311,1,5,22,"F",2,2,22,0
2020,144524181,127173322,1,5,21,"F",2,2,21,0
2020,144524182,127173322,2,5,28,"M",2,2,28,0
2020,144524200,127173336,1,5,44,"M",2,2,44,0
2020,144524210,127173346,0,,,"",,,,
2020,144529824,127176167,1,5,30,"M",8,2,30,0
2020,144524274,127173399,1,5,36,"F",2,2,36,0
2020,144524281,127173407,1,5,20,"F",2,2,20,0
2020,144529871,127173433,1,4,,"U",0,3,,
2020,144524325,127173443,1,5,21,"M",2,2,21,0
2020,144524342,127176215,1,5,36,"M",2,2,36,0
2020,144524351,127173458,2,4,,"M",2,2,,
2020,144524350,127173458,1,4,,"F",2,2,,
2020,144524365,127173474,1,5,38,"F",2,2,38,0
2020,144524371,127173480,1,5,27,"M",2,2,27,0
2020,144524388,127173494,1,4,,"U",0,3,,
2020,144524403,127173506,1,5,37,"F",2,2,37,0
2020,144524405,127176250,1,4,,"M",2,2,,
2020,144524406,127176250,2,4,,"M",2,2,,
2020,144524433,127173517,1,5,36,"M",2,2,36,0
2020,144529942,127173532,1,4,,"U",0,3,,
2020,144524465,127173543,1,4,,"U",0,3,,
2020,144529996,127173575,1,4,,"U",0,3,,
2020,144524671,127173680,2,5,21,"M",1,1,21,0
2020,144524669,127173680,1,5,19,"M",1,1,19,0
2020,144524672,127173680,3,5,19,"M",1,1,19,0
2020,144524679,127173684,1,5,24,"M",2,2,24,0
2020,144524697,127176389,1,5,44,"F",1,2,44,0
2020,144524738,127173720,1,4,,"U",0,3,,
2020,144530105,127173722,1,5,27,"M",1,1,27,0
2020,144530121,127173741,1,5,29,"F",2,2,29,0
2020,144524787,127173751,1,5,21,"M",2,2,21,0
2020,144524803,127176442,1,5,24,"M",1,2,24,0
2020,144524826,127176456,3,4,,"U",2,2,,
2020,144524824,127176456,2,4,,"U",2,2,,
2020,144524823,127176456,1,4,,"U",0,3,,
2020,144524862,127176474,1,5,44,"M",2,2,44,0
2020,144530206,127173828,1,5,15,"M",1,1,15,0
2020,144524918,127173839,1,5,26,"M",2,2,26,0
2020,144524933,127173850,1,5,22,"F",1,2,22,0
2020,144530226,127173859,1,5,46,"F",2,2,46,0
2020,144534969,127176529,1,4,,"U",0,3,,
2020,144530250,127173889,0,,,"",,,,
2020,144535018,127173929,1,5,26,"F",2,2,26,0
2020,144535025,127173936,1,5,49,"M",1,2,49,0
2020,144535052,127173956,1,5,52,"M",2,2,52,0
2020,144530308,127173972,1,5,34,"F",1,2,34,0
2020,144530316,127173986,1,5,43,"F",2,2,43,0
2020,144530340,127174028,1,4,,"U",0,3,,
2020,144530385,127174099,1,5,55,"M",1,2,55,0
2020,144535261,127174132,1,5,36,"M",2,2,35,38
2020,144530406,127174140,1,5,35,"M",2,2,35,0
2020,144535279,127174151,0,,,"",,,,
2020,144535299,127174165,1,5,44,"M",1,3,44,0
2020,144535301,127174165,2,5,42,"F",1,3,42,0
2020,144535323,127174178,1,5,16,"M",2,2,16,0
2020,144530453,127174203,1,5,51,"F",1,2,51,0
2020,144530455,127174203,2,5,62,"M",1,2,62,0
2020,144535382,127176712,1,5,13,"M",2,2,12,14
2020,144535383,127176712,2,4,,"M",0,3,,
2020,144535414,127174244,1,4,,"U",0,3,,
2020,144530505,127176748,1,5,41,"M",1,2,41,0
2020,144530545,127174316,1,5,38,"M",1,2,38,0
2020,144530553,127174328,1,5,32,"F",0,3,32,0
2020,144530559,127176797,1,5,24,"F",2,2,24,0
2020,144529440,127173008,1,5,24,"M",2,2,24,0
2020,144523787,127173011,1,5,20,"M",2,2,20,0
2020,144523822,127173043,1,5,31,"F",2,2,31,0
2020,144523840,127173050,0,,,"",,,,
2020,144523853,127173063,1,5,23,"M",1,2,23,0
2020,144529533,127173087,1,4,,"U",0,3,,
2020,144529585,127170956,1,5,17,"M",2,2,17,0
2020,144523950,127173149,1,4,,"M",1,3,,
2020,144529621,127173151,1,4,,"M",2,2,,
2020,144529628,127173162,1,5,48,"F",1,2,48,0
2020,144529642,127173176,1,5,18,"F",1,1,18,0
2020,144529652,127171009,1,5,32,"F",2,2,32,0
2020,144529653,127171009,2,5,50,"M",2,2,50,0
2020,144524002,127173195,1,5,27,"M",1,1,27,0
2020,144529662,127173199,1,5,61,"F",1,2,61,0
2020,144524023,127173211,1,4,,"M",2,3,,
2020,144529707,127173250,1,5,36,"F",2,2,36,0
2020,144529722,127173266,1,5,45,"F",1,1,45,0
2020,144524128,127173279,1,5,23,"M",2,2,23,0
2020,144529748,127173290,1,4,,"M",0,1,,
2020,144529755,127173294,1,5,64,"F",1,2,63,66
2020,144529758,127173302,1,5,56,"F",2,2,56,0
2020,144524187,127173326,1,5,44,"M",2,2,44,0
2020,144529794,127173337,1,5,44,"M",2,2,44,0
2020,144524307,127173432,1,5,46,"M",2,2,46,0
2020,144529432,127173001,1,5,58,"M",1,2,58,0
2020,144523780,127173006,1,5,54,"M",1,2,54,0
2020,144529462,127173027,3,5,21,"M",2,2,21,0
2020,144529458,127173027,1,5,15,"M",2,3,13,18
2020,144529459,127173027,2,5,15,"M",2,3,13,18
2020,144529488,127170878,1,4,,"M",2,2,,
2020,144523861,127170909,1,5,61,"F",1,2,61,0
2020,144523928,127170966,2,5,31,"F",2,2,31,0
2020,144529592,127170966,1,5,42,"M",2,2,42,0
2020,144523933,127173129,1,5,51,"M",1,2,51,0
2020,144523934,127173129,2,5,32,"M",2,2,30,35
2020,144529701,127173240,1,5,33,"M",1,2,33,0
2020,144529718,127173264,1,5,37,"M",1,1,37,0
2020,144524113,127173272,1,5,42,"M",2,2,40,45
2020,144524114,127173272,2,5,50,"M",2,2,50,0
2020,144529732,127173274,1,5,30,"F",1,2,30,0
2020,144524163,127173309,1,5,54,"M",1,2,54,0
2020,144524190,127173328,1,5,30,"M",1,2,30,0
2020,144524193,127173332,1,5,18,"M",1,1,18,0
2020,144524214,127173351,1,5,50,"M",1,3,50,0
2020,144524215,127173351,2,4,,"U",0,3,,
2020,144524217,127173353,1,5,29,"M",1,2,29,0
2020,144524230,127173364,0,,,"",,,,
2020,144524241,127173373,1,5,21,"M",2,2,21,0
2020,144524282,127173408,1,5,35,"M",2,2,35,0
2020,144529865,127173425,2,5,35,"F",2,2,30,40
2020,144529864,127173425,1,5,35,"M",2,2,30,40
2020,144529875,127176205,1,5,37,"M",1,2,35,40
2020,144524363,127173472,1,4,,"U",0,3,,
2020,144524378,127173486,1,5,26,"M",2,2,26,0
2020,144529906,127173491,1,5,22,"M",1,2,22,0
2020,144524392,127176244,1,5,35,"M",2,2,35,0
2020,144524463,127173540,2,5,27,"M",2,2,20,35
2020,144524461,127173540,1,5,27,"M",2,2,20,35
2020,144524512,127173568,1,5,26,"F",2,2,26,0
2020,144524513,127173568,2,5,20,"M",2,2,20,0
2020,144529998,127173576,1,4,,"U",0,3,,
2020,144530007,127173585,1,5,37,"M",2,2,35,40
2020,144524556,127173598,1,4,,"U",0,3,,
2020,144530068,127173668,1,5,20,"M",2,2,20,0
2020,144524668,127176373,1,5,52,"M",1,2,52,0
2020,144524696,127173694,1,5,28,"M",2,2,28,0
2020,144530156,127173774,0,,,"",,,,
2020,144524851,127173787,1,5,30,"M",2,2,30,0
2020,144524904,127176493,1,5,25,"F",2,2,25,0
2020,144530209,127173830,1,4,,"U",0,3,,
2020,144524937,127173851,1,4,,"U",0,3,,
2020,144524945,127176518,1,4,,"U",0,3,,
2020,144530260,127176537,1,5,54,"M",1,2,54,0
2020,144535007,127173919,1,4,,"U",0,3,,
2020,144535058,127176564,2,5,32,"M",2,2,32,0
2020,144535057,127176564,1,4,,"U",0,3,,
2020,144530320,127176582,1,5,42,"F",2,2,42,0
2020,144535102,127173996,1,5,65,"M",1,3,63,68
2020,144535124,127174014,1,5,35,"F",2,2,35,0
2020,144530337,127174024,0,,,"",,,,
2020,144530345,127174031,1,5,37,"F",1,2,35,39
2020,144535144,127176611,1,5,18,"M",0,3,18,0
2020,144530351,127176613,1,5,48,"F",2,2,48,0
2020,144535188,127174071,1,5,25,"M",2,2,20,30
2020,144535190,127174071,3,5,25,"M",2,2,20,30
2020,144535189,127174071,2,5,25,"M",2,2,20,30
2020,147700665,130106598,0,,,"",,,,
2020,141444787,124328546,1,5,20,"M",2,2,20,0
2020,141444788,124328547,1,5,29,"M",1,2,29,0
2020,141444789,124328548,1,4,,"U",0,3,,
2020,141444790,124328549,1,5,19,"F",1,2,19,0
2020,141444791,124328550,1,5,41,"M",2,2,41,0
2020,141444792,124328551,1,5,24,"M",2,2,24,0
2020,141444793,124328552,1,5,20,"M",2,2,20,0
2020,141444794,124328553,1,5,31,"M",2,2,31,0
2020,141444795,124328554,1,4,,"U",0,3,,
2020,141444796,124328555,1,5,60,"M",1,2,60,0
2020,141444797,124328556,1,5,54,"F",1,2,50,59
2020,141444798,124328557,1,4,,"U",0,3,,
2020,141444799,124328558,0,,,"",,,,
2020,141444800,124328559,1,4,,"U",0,3,,
2020,141444801,124328560,1,5,25,"M",2,2,25,0
2020,141444802,124328561,1,5,25,"F",2,2,25,0
2020,141444803,124328562,1,4,,"M",2,2,,
2020,141444804,124328563,1,4,,"U",0,3,,
2020,141444805,124328564,1,5,23,"M",2,2,23,0
2020,141444806,124328565,1,4,,"U",0,3,,
2020,141444807,124328566,1,5,33,"M",1,2,33,0
2020,141444808,124328567,1,5,10,"F",2,2,10,0
2020,141444809,124328568,1,5,27,"M",2,2,27,0
2020,141444812,124328569,3,5,35,"F",2,2,30,40
2020,141444813,124328569,4,5,35,"M",2,2,30,40
2020,141444810,124328569,1,5,40,"F",2,2,40,0
2020,141444811,124328569,2,5,36,"F",2,2,35,38
2020,141444814,124328569,5,5,35,"M",2,2,30,40
2020,141444815,124328570,1,5,31,"M",2,2,31,0
2020,147700677,130111203,1,5,29,"F",2,2,29,0
2020,147692413,130106612,1,5,39,"M",2,2,39,0
2020,147700694,130106624,1,4,,"U",0,3,,
2020,141444819,124328572,1,5,47,"F",1,2,47,0
2020,141444820,124328573,1,5,23,"M",1,2,23,0
2020,141444821,124328574,1,5,30,"M",1,2,30,0
2020,141444822,124328575,1,4,,"U",0,3,,
2020,147692429,130111227,1,4,,"U",0,3,,
2020,141444824,124328577,1,5,33,"F",1,2,33,0
2020,141444825,124328578,1,5,27,"M",1,2,27,0
2020,141444826,124328579,1,5,43,"M",2,2,43,0
2020,141444827,124328580,1,5,47,"M",2,2,47,0
2020,141444829,124328581,2,4,,"M",2,3,,
2020,141444828,124328581,1,4,,"M",2,3,,
2020,141444830,124328582,1,5,31,"M",2,2,31,0
2020,141444831,124328583,1,5,27,"M",2,2,27,0
2020,141444832,124328584,1,5,33,"F",1,2,33,0
2020,141444833,124328585,1,5,29,"M",2,2,29,0
2020,141444834,124328586,1,5,25,"F",2,2,25,0
2020,141444835,124328587,0,,,"",,,,
2020,141444836,124328588,0,,,"",,,,
2020,141444837,124328589,1,5,23,"F",2,2,23,0
2020,141444838,124328590,1,5,53,"M",2,2,53,0
2020,141444840,124328591,2,5,20,"F",2,3,20,0
2020,141444839,124328591,1,5,30,"F",2,2,30,0
2020,141444841,124328592,1,5,30,"M",1,2,30,0
2020,141444842,124328593,1,5,32,"M",2,2,32,0
2020,141444845,124328594,3,5,25,"M",2,2,25,0
2020,141444843,124328594,1,5,32,"M",2,2,32,0
2020,141444844,124328594,2,5,25,"M",2,2,25,0
2020,141444846,124328595,1,5,18,"M",1,2,18,0
2020,141444847,124328596,1,5,25,"M",2,2,25,0
2020,141444848,124328597,1,5,13,"M",2,2,13,0
2020,141444849,124328598,1,4,,"U",0,3,,
2020,141444851,124328599,2,5,25,"M",2,2,25,0
2020,141444850,124328599,1,5,25,"M",2,2,25,0
2020,147692442,130106641,1,5,36,"M",1,2,36,0
2020,141444853,124328601,1,4,,"U",0,3,,
2020,141444854,124328602,1,5,24,"F",1,1,24,0
2020,141444855,124328603,1,5,17,"M",1,2,17,0
2020,147692451,130106650,1,5,20,"M",2,2,20,0
2020,147692488,130106684,1,5,27,"F",2,2,27,0
2020,141444856,124328604,1,5,21,"M",2,3,21,0
2020,141444857,124328605,1,5,38,"M",4,2,38,0
2020,141444858,124328606,1,5,35,"F",1,1,35,0
2020,141444861,124328608,2,5,12,"M",2,2,12,0
2020,141444860,124328608,1,5,12,"M",2,2,12,0
2020,141444862,124328609,1,4,,"U",0,3,,
2020,141444863,124328610,1,5,28,"M",1,2,28,0
2020,141444864,124328611,1,4,,"U",0,3,,
2020,141444865,124328612,1,5,20,"F",2,2,20,0
2020,141444866,124328613,1,4,,"M",0,3,,
2020,141444867,124328614,1,5,22,"M",1,1,20,25
2020,141444868,124328615,1,5,35,"M",2,2,35,0
2020,141444869,124328616,1,4,,"M",0,3,,
2020,141444870,124328617,1,5,29,"M",1,2,29,0
2020,141444871,124328618,1,4,,"U",0,3,,
2020,141444872,124328619,1,5,20,"F",1,2,20,0
2020,141444874,124328620,2,5,18,"M",2,2,18,0
2020,141444873,124328620,1,5,21,"M",2,2,21,0
2020,141444875,124328621,1,5,41,"F",2,2,41,0
2020,141444876,124328622,1,5,16,"F",2,2,16,0
2020,141444877,124328623,0,,,"",,,,
2020,141444878,124328624,1,4,,"U",0,3,,
2020,141444879,124328625,1,5,30,"F",2,2,30,0
2020,141444880,124328626,1,4,,"U",0,3,,
2020,141444881,124328627,0,,,"",,,,
2020,141444882,124328628,1,4,,"U",0,3,,
2020,141444883,124328629,1,4,,"U",0,3,,
2020,141444884,124328630,1,4,,"M",2,3,,
2020,141444886,124328630,3,5,35,"M",2,3,30,40
2020,141444885,124328630,2,5,39,"M",2,2,39,0
2020,141444887,124328631,1,4,,"U",0,3,,
2020,141444888,124328632,1,4,,"U",0,3,,
2020,141444889,124328633,0,,,"",,,,
2020,141444890,124328634,1,4,,"U",0,3,,
2020,141444891,124328635,0,,,"",,,,
