"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,137572629,125181964,1,4,,,,5,34,"M",1,1,"R",34,0
2020,137577257,125181982,1,4,,,,5,39,"M",1,2,"N",39,0
2020,137572684,125181996,1,4,,,,5,46,"F",2,2,"R",46,0
2020,137577282,125182003,2,4,,,,5,25,"F",2,2,"R",25,0
2020,137572710,125182017,1,4,,,,5,23,"F",1,2,"R",23,0
2020,137577317,125182033,1,1,,,,,,"",,,"",,
2020,137577347,125186630,2,4,,,,5,31,"F",2,2,"N",31,0
2020,137572792,125186660,1,4,,,,5,64,"F",1,2,"R",64,0
2020,137577371,125182078,1,4,,,,5,20,"F",1,2,"R",20,0
2020,137572800,125182078,2,8,,,,,,"",,,"",,
2020,137577379,125186672,1,1,,,,,,"",,,"",,
2020,137577398,125182094,1,1,,,,,,"",,,"",,
2020,137572830,125182098,1,4,,,,5,21,"F",2,2,"R",21,0
2020,137577411,125186707,1,4,,,,5,36,"M",1,1,"R",36,0
2020,137572874,125186737,1,4,,,,5,64,"M",2,2,"R",64,0
2020,137572876,125186737,2,4,,,,5,55,"F",2,2,"R",55,0
2020,137577903,125182149,1,4,,,,5,68,"F",1,2,"R",68,0
2020,137577466,125186768,1,4,,,,5,87,"F",1,2,"R",87,0
2020,137572764,125182056,1,4,,,,5,54,"F",2,2,"R",54,0
2020,137577365,125182074,1,5,3,1,,5,25,"M",1,2,"N",25,0
2020,137572806,125186673,1,4,,,,5,33,"M",2,2,"R",33,0
2020,137577432,125186727,2,4,,,,5,58,"M",1,1,"R",58,0
2020,137577430,125186727,1,1,,,,,,"",,,"",,
2020,137572893,125186750,1,8,,,,,,"",,,"",,
2020,137577469,125182155,1,4,,,,5,66,"M",2,2,"R",66,0
2020,137572373,125181732,2,4,,,,5,56,"F",0,3,"R",56,0
2020,137576948,125181732,1,4,,,,5,54,"F",1,2,"R",54,0
2020,137572377,125181732,4,4,,,,4,,"F",0,3,"R",,
2020,137572375,125181732,3,4,,,,5,36,"F",1,1,"R",36,0
2020,137572427,125181771,1,4,,,,5,19,"M",2,2,"R",19,0
2020,137577015,125181778,1,4,,,,5,18,"F",2,2,"R",18,0
2020,137572446,125181787,1,4,,,,5,58,"M",2,2,"R",58,0
2020,137577026,125181791,1,4,,,,5,37,"F",2,2,"R",37,0
2020,137577034,125181798,1,4,,,,5,22,"F",1,2,"R",22,0
2020,137572465,125181802,1,4,,,,5,37,"M",1,2,"N",37,0
2020,137572482,125186392,1,4,,,,5,15,"F",2,2,"R",15,0
2020,137572504,125181830,1,4,,,,5,26,"F",2,2,"R",26,0
2020,137577078,125181841,1,1,,,,,,"",,,"",,
2020,137577100,125181857,1,4,,,,5,31,"F",2,2,"R",31,0
2020,137577131,125181876,1,4,,,,5,59,"F",2,2,"R",59,0
2020,137577145,125181888,1,4,,,,5,19,"M",1,2,"R",19,0
2020,137572548,125181892,1,4,,,,5,29,"F",2,2,"R",29,0
2020,137572565,125186475,1,4,,,,5,36,"M",1,2,"N",36,0
2020,137577216,125181946,1,4,,,,5,27,"F",1,2,"R",27,0
2020,137577222,125181950,1,4,,,,5,36,"M",2,2,"R",36,0
2020,137572633,125181966,1,4,,,,5,23,"F",2,2,"R",23,0
2020,137577238,125181966,2,4,,,,5,24,"M",2,2,"R",24,0
2020,137572683,125186570,1,4,,,,5,25,"M",2,2,"R",25,0
2020,137572733,125182037,1,4,,,,5,23,"F",1,1,"R",23,0
2020,137572796,125182073,1,4,,,,4,,"U",0,3,"U",,
2020,137572797,125182073,2,4,,,,5,27,"F",2,2,"R",27,0
2020,137572854,125182118,1,4,,,,5,24,"F",2,2,"R",24,0
2020,137572869,125186731,1,4,,,,5,49,"F",2,2,"R",49,0
2020,137572881,125182135,2,4,,,,5,38,"F",1,1,"R",38,0
2020,137577445,125182135,1,4,,,,5,48,"M",1,1,"R",48,0
2020,137577452,125182143,1,1,,,,,,"",,,"",,
2020,137577912,125186772,1,4,,,,5,35,"M",2,2,"R",35,0
2020,137577356,125182065,1,4,,,,5,22,"F",1,1,"R",22,0
2020,137577369,125182076,1,4,,,,5,27,"F",2,2,"R",27,0
2020,137572805,125182084,1,4,,,,5,35,"M",1,2,"N",35,0
2020,137577380,125182084,2,1,,,,,,"",,,"",,
2020,137577395,125182090,1,4,,,,5,15,"M",1,2,"R",15,0
2020,137577435,125182127,1,4,,,,5,23,"F",2,2,"R",23,0
2020,137572895,125186752,1,4,,,,5,26,"F",2,2,"R",26,0
2020,137576994,125186339,1,4,,,,5,22,"F",1,2,"R",22,0
2020,137572430,125181773,1,4,,,,5,46,"M",2,2,"R",46,0
2020,137572444,125186366,1,8,,,,,,"",,,"",,
2020,137572492,125186399,1,4,,,,5,30,"F",1,2,"R",30,0
2020,137577057,125186399,2,4,,,,5,36,"M",1,2,"R",36,0
2020,137577061,125181827,1,3,,,,,,"",,,"",,
2020,137577071,125181835,1,4,,,,5,56,"M",1,2,"R",56,0
2020,137577083,125181844,1,1,,,,,,"",,,"",,
2020,137577092,125181850,1,4,,,,5,60,"M",1,3,"N",60,0
2020,137577114,125181864,1,4,,,,5,78,"F",2,2,"R",78,0
2020,137577138,125181883,1,4,,,,5,21,"F",2,2,"R",21,0
2020,137577186,125186486,1,4,,,,5,27,"F",2,2,"R",27,0
2020,137572618,125181955,1,8,,,,,,"",,,"",,
2020,137572634,125181965,1,4,,,,5,44,"M",2,2,"R",44,0
2020,137577256,125181980,1,4,,,,5,23,"M",1,1,"R",23,0
2020,137572663,125186558,1,4,,,,5,45,"F",1,1,"R",45,0
2020,137572687,125186573,1,4,,,,5,62,"M",1,2,"N",62,0
2020,137572712,125182018,2,1,,,,,,"",,,"",,
2020,137572714,125182018,4,1,,,,,,"",,,"",,
2020,137572713,125182018,3,1,,,,,,"",,,"",,
2020,137572711,125182018,1,4,,,,5,43,"F",1,2,"R",43,0
2020,137577327,125182043,1,4,,,,5,29,"M",1,2,"R",29,0
2020,137572741,125182043,2,4,,,,5,29,"M",1,2,"R",29,0
2020,137577339,125182050,1,4,,,,5,58,"F",1,1,"R",58,0
2020,137572769,125182057,3,4,,,,5,31,"F",0,3,"R",31,0
2020,137572768,125182057,2,4,,,,5,1,"M",2,2,"R",1,0
2020,137572767,125182057,1,4,,,,5,36,"M",2,2,"R",36,0
2020,137572783,125186648,1,4,,,,5,29,"F",2,2,"R",29,0
2020,137572803,125186668,1,1,,,,,,"",,,"",,
2020,137572862,125182123,1,1,,,,,,"",,,"",,
2020,137577439,125182131,1,1,,,,,,"",,,"",,
2020,137577474,125182160,1,1,,,,,,"",,,"",,
2020,139659315,127172987,1,1,,,,,,"",,,"",,
2020,139659321,127172992,1,4,,,,5,69,"M",1,2,"R",69,0
2020,139663723,127170834,1,4,,,,5,15,"F",2,2,"R",15,0
2020,139659325,127172995,1,1,,,,,,"",,,"",,
2020,139663733,127172997,1,4,,,,5,19,"F",2,2,"R",19,0
2020,139659331,127173001,1,4,,,,5,59,"M",1,2,"N",59,0
2020,139659336,127173006,1,4,,,,5,48,"F",1,2,"N",48,0
2020,139659340,127173008,1,4,,,,5,24,"F",2,2,"R",24,0
2020,139659341,127173009,1,1,,,,,,"",,,"",,
2020,139659344,127173011,1,4,,,,5,47,"M",1,2,"N",47,0
2020,139659346,127173013,1,4,,,,5,45,"F",2,2,"R",45,0
2020,139659351,127173017,1,4,,,,5,35,"F",2,2,"R",35,0
2020,139663754,127173020,2,4,,,,5,41,"M",1,2,"R",41,0
2020,139659353,127173020,1,1,,,,,,"",,,"",,
2020,139659358,127173027,1,4,,,,5,40,"M",1,2,"R",40,0
2020,139659361,127173028,1,4,,,,5,39,"F",1,2,"R",39,0
2020,139659359,127170856,1,4,,,,5,16,"M",1,1,"N",16,0
2020,139663762,127170856,2,4,,,,5,42,"F",1,1,"N",42,0
2020,139659369,127173032,1,4,,,,5,36,"F",2,2,"R",36,0
2020,139663770,127170864,1,4,,,,5,67,"M",1,2,"R",67,0
2020,139663771,127170864,2,4,,,,5,56,"F",2,2,"R",56,0
2020,139659379,127173041,1,1,,,,,,"",,,"",,
2020,139659381,127173043,1,4,,,,5,33,"M",2,2,"R",33,0
2020,139663784,127170875,1,1,,,,,,"",,,"",,
2020,139663786,127170878,1,4,,,,5,27,"F",1,1,"R",27,0
2020,139659390,127173050,1,4,,,,5,49,"M",1,2,"N",49,0
2020,139659391,127173051,1,4,,,,5,48,"F",2,2,"R",48,0
2020,139663803,127170895,2,4,,,,5,39,"F",2,2,"R",39,0
2020,139659403,127173058,1,4,,,,5,79,"F",1,2,"R",79,0
2020,139659407,127173061,1,4,,,,5,21,"F",2,2,"R",21,0
2020,139659409,127173063,1,4,,,,5,32,"M",2,2,"R",32,0
2020,139663827,127170909,1,4,,,,5,62,"M",1,1,"R",62,0
2020,139659421,127173073,1,4,,,,5,43,"M",2,2,"R",43,0
2020,139659422,127173074,1,4,,,,5,51,"M",1,2,"N",51,0
2020,139659434,127173083,1,4,,,,5,42,"M",1,2,"R",42,0
2020,139659435,127173084,1,1,,,,,,"",,,"",,
2020,139663843,127170922,1,4,,,,5,60,"M",1,2,"R",60,0
2020,139659439,127173087,1,1,,,,,,"",,,"",,
2020,139659443,127173091,1,4,,,,5,37,"M",1,2,"N",37,0
2020,139659446,127173093,1,4,,,,5,38,"M",2,2,"N",38,0
2020,139663853,127170930,1,4,,,,5,47,"F",4,2,"R",47,0
2020,139659450,127173100,1,4,,,,5,63,"F",1,2,"R",63,0
2020,139659451,127173101,1,4,,,,5,29,"M",2,2,"R",29,0
2020,139659456,127173106,1,1,,,,,,"",,,"",,
2020,148938455,135439021,1,4,,,,5,14,"M",2,2,"",14,0
2020,148938468,135439036,3,4,,,,5,23,"M",2,2,"R",23,0
2020,139659380,127173042,1,1,,,,,,"",,,"",,
2020,139663780,127170871,1,4,,,,5,58,"M",2,2,"R",58,0
2020,139659460,127173109,1,4,,,,5,57,"M",2,2,"R",57,0
2020,139663882,127170951,1,4,,,,5,41,"F",2,2,"R",41,0
2020,139663903,127170964,1,4,,,,5,50,"M",1,2,"R",50,0
2020,139659534,127170996,2,4,,,,5,17,"M",2,2,"R",17,0
2020,139659566,127173203,1,4,,,,5,36,"F",2,2,"R",36,0
2020,139659574,127173208,1,4,,,,5,27,"F",1,2,"R",27,0
2020,142846479,130111205,1,4,,,,5,37,"M",1,1,"R",37,0
2020,142846517,130111234,1,4,,,,5,19,"M",2,2,"R",19,0
2020,142848744,130111326,1,4,,,,5,34,"M",1,2,"R",34,0
2020,142846680,130111379,1,4,,,,5,54,"F",1,2,"R",54,0
2020,142846682,130111379,2,1,,,,,,"",,,"",,
2020,142846683,130111379,3,1,,,,,,"",,,"",,
2020,142846703,130111388,1,4,,,,5,47,"F",1,1,"R",47,0
2020,142846727,130111404,1,4,,,,5,29,"M",2,2,"R",29,0
2020,142848837,130111411,1,4,,,,5,61,"F",2,2,"R",61,0
2020,149046868,135579255,1,4,,,,5,59,"M",1,2,"R",59,0
2020,149050687,135579264,1,4,,,,5,22,"F",2,2,"R",22,0
2020,149050707,135579282,1,4,,,,5,56,"F",1,1,"",56,0
2020,149046923,135579310,3,4,,,,5,15,"F",1,2,"N",15,0
2020,149046925,135579310,4,4,,,,5,13,"F",1,2,"N",13,0
2020,149046922,135579310,1,4,,,,5,13,"F",1,2,"R",13,0
2020,149050739,135579310,2,4,,,,5,14,"F",1,2,"R",14,0
2020,149050749,135582456,1,4,,,,5,53,"F",1,2,"R",53,0
2020,149046944,135582469,1,1,,,,,,"",,,"",,
2020,149050763,135582469,2,1,,,,,,"",,,"",,
2020,149050781,135579334,1,4,,,,5,24,"F",2,2,"",24,0
2020,149050808,135579363,1,4,,,,5,55,"F",1,2,"",55,0
2020,149047007,135579384,1,4,,,,5,18,"M",1,1,"",18,0
2020,149047028,135579403,1,4,,,,5,58,"F",0,3,"",58,0
2020,149047101,135579469,1,4,,,,5,61,"M",1,2,"",61,0
2020,149050925,135582610,2,4,,,,5,56,"M",1,2,"",56,0
2020,149047114,135582610,1,4,,,,5,29,"M",1,2,"",29,0
2020,149047141,135579503,1,1,,,,,,"",,,"",,
2020,149047148,135582635,1,1,,,,,,"",,,"",,
2020,149047149,135582635,2,1,,,,,,"",,,"",,
2020,149050961,135582641,1,4,,,,5,43,"M",1,2,"R",43,0
2020,149047179,135582662,1,4,,,,5,35,"F",1,2,"R",35,0
2020,149047211,135579563,1,4,,,,5,58,"F",1,2,"R",58,0
2020,142848353,130101011,1,4,,,,5,61,"F",1,2,"R",61,0
2020,142846251,130101021,1,1,,,,,,"",,,"",,
2020,142846266,130101028,1,4,,,,5,27,"F",2,2,"R",27,0
2020,142848444,130106491,1,6,,,,,,"",,,"",,
2020,142848287,130100951,1,4,,,,5,24,"F",2,2,"R",24,0
2020,142846213,130100993,1,4,,,,5,23,"F",2,2,"R",23,0
2020,142848451,130106498,1,4,,,,5,24,"F",2,2,"R",24,0
2020,142848472,130106518,1,4,,,,5,54,"M",1,2,"R",54,0
2020,142848483,130106528,2,4,,,,5,33,"F",2,2,"R",33,0
2020,142848481,130106528,1,4,,,,5,27,"M",2,2,"R",27,0
2020,142846390,130111131,1,1,,,,,,"",,,"",,
2020,142846407,130111142,1,4,,,,5,30,"F",2,2,"R",30,0
2020,142848554,130111161,1,4,,,,5,30,"F",2,2,"R",30,0
2020,142846441,130111174,1,1,,,,,,"",,,"",,
2020,142846454,130111184,1,4,,,,5,32,"F",1,2,"R",32,0
2020,142846467,130111195,1,4,,,,5,55,"M",1,2,"R",55,0
2020,142846477,130111204,1,1,,,,,,"",,,"",,
2020,142846487,130111211,1,1,,,,,,"",,,"",,
2020,142846539,130106661,1,4,,,,5,43,"M",2,2,"R",43,0
2020,142846548,130111260,1,8,,,,,,"",,,"",,
2020,142848672,130106685,1,4,,,,5,25,"F",2,2,"R",25,0
2020,142848675,130106688,1,4,,,,5,85,"F",1,2,"R",85,0
2020,142848692,130106702,1,4,,,,5,11,"M",2,2,"U",10,13
2020,142848704,130111298,1,4,,,,5,44,"M",1,1,"N",44,0
2020,142846599,130111307,1,4,,,,5,28,"F",1,1,"R",28,0
2020,142846608,130106731,1,4,,,,5,47,"F",1,2,"R",47,0
2020,142846609,130106731,2,4,,,,5,20,"M",1,2,"R",20,0
2020,142848747,130106753,1,1,,,,,,"",,,"",,
2020,142846642,130111345,1,4,,,,5,30,"F",2,2,"R",30,0
2020,142846679,130111377,1,4,,,,5,31,"M",2,2,"R",31,0
2020,142846704,130111389,1,4,,,,5,47,"F",1,1,"R",47,0
2020,142848832,130111409,1,1,,,,,,"",,,"",,
2020,142846734,130111413,1,3,,,,,,"",,,"",,
2020,142846742,130106843,1,1,,,,,,"",,,"",,
2020,142848869,130111436,1,4,,,,5,34,"M",1,3,"R",34,0
2020,142846788,130111456,1,1,,,,,,"",,,"",,
2020,142848952,130106921,1,4,,,,5,14,"F",2,2,"R",14,0
2020,142846863,130111527,1,4,,,,5,38,"M",1,1,"N",38,0
2020,142846876,130111534,1,4,,,,5,51,"M",1,2,"R",51,0
2020,142846913,130111563,1,4,,,,5,49,"F",1,1,"R",49,0
2020,142849038,130111577,1,4,,,,5,64,"M",1,2,"R",64,0
2020,142846951,130111592,1,4,,,,5,46,"M",4,2,"R",46,0
2020,142846968,130107005,1,4,,,,5,28,"M",1,2,"N",28,0
2020,142849104,130111634,1,4,,,,5,58,"M",1,2,"R",58,0
2020,142847012,130111640,1,4,,,,5,36,"F",2,2,"R",36,0
2020,142847055,130107071,1,8,,,,,,"",,,"",,
2020,142847057,130107071,2,4,,,,4,,"M",0,3,"U",,
2020,142847065,130107081,1,4,,,,5,6,"F",1,2,"R",6,0
2020,142847089,130107097,1,4,,,,5,62,"F",1,2,"N",62,0
2020,142847111,130111708,1,4,,,,5,41,"M",1,1,"R",41,0
2020,142849210,130107131,1,4,,,,5,23,"F",1,2,"R",23,0
2020,142849222,130107137,2,4,,,,5,22,"M",1,1,"R",22,0
2020,142849224,130107137,3,4,,,,4,,"F",1,1,"R",,
2020,142847151,130107137,1,4,,,,5,40,"M",2,2,"R",40,0
2020,142849231,130107146,1,1,,,,,,"",,,"",,
2020,142849243,130107157,1,4,,,,5,20,"F",2,2,"R",20,0
2020,142847178,130111755,1,4,,,,5,24,"M",2,3,"R",24,0
2020,142847198,130111773,1,4,,,,5,73,"M",1,2,"R",73,0
2020,142847216,130107195,1,4,,,,5,4,"F",2,2,"N",4,0
2020,142849303,130107203,1,1,,,,,,"",,,"",,
2020,142847252,130111813,3,4,,,,5,29,"F",2,2,"R",29,0
2020,142847251,130111813,2,4,,,,5,29,"F",2,2,"R",29,0
2020,142847253,130111813,4,4,,,,5,30,"M",2,2,"R",30,0
2020,142847250,130111813,1,4,,,,5,43,"M",1,2,"N",43,0
2020,142847258,130111817,1,4,,,,5,24,"F",2,2,"R",24,0
2020,142846999,130111630,1,4,,,,5,36,"F",2,2,"R",36,0
2020,142847003,130111633,2,4,,,,5,23,"M",2,2,"R",23,0
2020,142847001,130111633,1,4,,,,5,24,"F",1,1,"R",24,0
2020,142849112,130111637,1,1,,,,,,"",,,"",,
2020,142847019,130111647,1,4,,,,5,36,"F",1,2,"R",36,0
2020,142847048,130107068,1,1,,,,,,"",,,"",,
2020,142847074,130111682,1,4,,,,5,52,"F",1,2,"R",52,0
2020,142847097,130107102,1,4,,,,5,39,"F",1,2,"R",39,0
2020,142847116,130107110,1,4,,,,5,34,"F",2,2,"R",34,0
2020,142849195,130107114,1,4,,,,5,35,"F",1,2,"R",35,0
2020,142849208,130111727,4,4,,,,4,,"M",0,3,"N",,
2020,142847165,130107150,1,4,,,,5,24,"M",2,2,"R",24,0
2020,142849234,130107150,2,4,,,,5,34,"F",2,2,"R",34,0
2020,142847187,130111765,1,4,,,,5,47,"F",1,2,"R",47,0
2020,142849282,130107187,1,4,,,,5,41,"F",1,1,"R",41,0
2020,142849300,130111799,2,4,,,,5,39,"F",1,2,"U",39,0
2020,142847230,130111799,3,4,,,,5,25,"F",1,2,"U",25,0
2020,142845990,130100834,1,4,,,,5,40,"M",2,2,"R",40,0
2020,142848213,130100881,1,1,,,,,,"",,,"",,
2020,142846055,130100881,2,4,,,,5,32,"M",1,2,"R",32,0
2020,142846085,130100901,1,8,,,,,,"",,,"",,
2020,142846099,130100911,1,8,,,,,,"",,,"",,
2020,142846116,130106347,2,1,,,,,,"",,,"",,
2020,142846115,130106347,1,4,,,,5,28,"F",2,2,"R",28,0
2020,142846144,130100938,1,4,,,,5,32,"F",2,2,"R",32,0
2020,142846158,130100943,1,4,,,,5,31,"M",1,2,"N",31,0
2020,142846184,130106372,1,4,,,,5,34,"F",2,2,"R",34,0
2020,142846199,130106385,1,4,,,,5,40,"F",2,2,"R",40,0
2020,142848334,130106396,1,4,,,,5,59,"F",1,2,"R",59,0
2020,142846246,130101018,1,4,,,,5,40,"M",1,2,"R",40,0
2020,142848396,130101044,1,4,,,,5,27,"F",2,2,"R",27,0
2020,142846284,130101044,2,4,,,,5,25,"F",2,2,"R",25,0
2020,142846285,130101044,3,1,,,,,,"",,,"",,
2020,142848407,130106452,1,1,,,,,,"",,,"",,
2020,142846316,130106476,1,4,,,,5,37,"M",2,2,"R",37,0
2020,142848430,130106476,3,4,,,,5,25,"F",2,2,"R",25,0
2020,142848429,130106476,2,4,,,,5,38,"F",2,2,"R",38,0
2020,142848445,130101072,1,4,,,,5,37,"F",2,2,"R",37,0
2020,142848485,130106529,1,4,,,,5,48,"F",3,2,"R",48,0
2020,142846388,130111130,1,4,,,,5,41,"M",1,2,"R",41,0
2020,142846404,130111139,1,4,,,,5,72,"F",1,2,"R",72,0
2020,142846443,130111176,1,4,,,,5,52,"M",1,2,"R",52,0
2020,142846469,130106605,2,8,,,,,,"",,,"",,
2020,142846470,130106605,4,4,,,,4,,"U",0,3,"U",,
2020,142846485,130111209,1,4,,,,5,29,"F",2,2,"R",29,0
2020,142848602,130106625,1,4,,,,5,24,"M",2,2,"R",24,0
2020,142846511,130106634,1,4,,,,5,35,"F",1,2,"R",35,0
2020,142848654,130106670,1,4,,,,5,37,"F",2,2,"R",37,0
2020,142846555,130111268,1,4,,,,5,67,"F",1,2,"R",67,0
2020,142848678,130106692,1,4,,,,5,51,"F",1,2,"R",51,0
2020,142848705,130106717,1,1,,,,,,"",,,"",,
2020,142848709,130111306,2,4,,,,5,37,"F",2,2,"R",37,0
2020,142848711,130111306,3,4,,,,5,32,"F",2,2,"R",32,0
2020,142848706,130111306,1,4,,,,5,40,"F",2,2,"R",40,0
2020,142846604,130111309,1,4,,,,5,29,"F",1,2,"R",29,0
2020,142848722,130106734,1,8,,,,,,"",,,"",,
2020,142848732,130106744,1,1,,,,,,"",,,"",,
2020,142846624,130111328,1,4,,,,5,69,"M",1,2,"R",69,0
2020,142846644,130106774,1,1,,,,,,"",,,"",,
2020,142846647,130106774,2,4,,,,5,20,"F",2,2,"R",20,0
2020,142846665,130111361,2,4,,,,5,31,"M",2,2,"R",31,0
2020,142848791,130111361,1,4,,,,5,27,"F",2,2,"R",27,0
2020,142846689,130111381,1,1,,,,,,"",,,"",,
2020,142846735,130111414,1,4,,,,5,51,"F",2,2,"R",51,0
2020,142846744,130111424,1,4,,,,5,30,"F",1,2,"R",30,0
2020,142848893,130106870,2,8,,,,,,"",,,"",,
2020,142846784,130106870,1,4,,,,5,16,"F",2,2,"R",16,0
2020,142848906,130111471,1,1,,,,,,"",,,"",,
2020,142845942,130106235,1,4,,,,5,15,"F",1,2,"R",15,0
2020,142848134,130106246,1,4,,,,5,21,"F",1,1,"R",21,0
2020,142845971,130100820,1,8,,,,,,"",,,"",,
2020,142845978,130100828,1,4,,,,5,15,"M",2,2,"R",15,0
2020,142845979,130100828,2,4,,,,5,15,"F",1,1,"R",15,0
2020,142845993,130100836,1,4,,,,5,31,"F",2,2,"R",31,0
2020,142846000,130100844,1,4,,,,5,44,"F",1,1,"R",44,0
2020,142846001,130100844,2,5,3,11,,5,23,"M",1,2,"U",23,0
2020,142846012,130100850,2,8,,,,,,"",,,"",,
2020,142846011,130100850,1,4,,,,5,55,"M",1,2,"N",55,0
2020,142846041,130106302,1,4,,,,5,19,"M",1,2,"R",19,0
2020,142846042,130106302,2,4,,,,5,46,"F",1,2,"R",46,0
2020,142848211,130106302,3,4,,,,5,34,"F",2,2,"N",34,0
2020,142846057,130100883,1,1,,,,,,"",,,"",,
2020,142846065,130100889,2,5,7,4,,5,30,"M",1,2,"R",30,0
2020,142846068,130100893,1,5,7,5,,5,27,"M",1,2,"U",27,0
2020,142846070,130100893,3,4,,,,5,49,"M",1,2,"R",49,0
2020,142846069,130100893,2,5,7,5,,5,29,"M",1,2,"N",29,0
2020,142846078,130100897,1,9,,,,,,"",,,"",,
2020,142846091,130100907,1,4,,,,5,56,"F",1,2,"R",56,0
2020,142846094,130100910,1,4,,,,5,42,"M",2,2,"R",42,0
2020,142846170,130100955,2,1,,,,,,"",,,"",,
2020,142846168,130100955,1,4,,,,5,42,"M",1,2,"N",42,0
2020,142846185,130100966,1,4,,,,5,64,"F",2,2,"R",64,0
2020,142846214,130106395,1,4,,,,5,33,"F",2,2,"R",33,0
2020,142846225,130101004,1,4,,,,5,58,"M",2,2,"R",58,0
2020,142846270,130101032,1,4,,,,5,21,"F",1,2,"R",21,0
2020,142846276,130106432,1,4,,,,5,36,"F",1,2,"N",36,0
2020,142846282,130101042,1,4,,,,5,85,"F",1,2,"R",85,0
2020,142848398,130106445,1,4,,,,5,50,"M",2,2,"R",50,0
2020,142848405,130106450,1,4,,,,5,23,"F",1,2,"R",23,0
2020,142846321,130106489,1,4,,,,5,41,"F",1,2,"R",41,0
2020,142846333,130101080,1,4,,,,5,34,"M",2,2,"N",34,0
2020,142846347,130101090,1,1,,,,,,"",,,"",,
2020,142848489,130106531,1,4,,,,5,21,"M",2,2,"R",21,0
2020,142846380,130111123,1,4,,,,5,19,"F",2,2,"N",19,0
2020,142846410,130111145,1,4,,,,5,20,"F",2,2,"R",20,0
2020,142848539,130106574,1,4,,,,5,30,"F",0,3,"R",30,0
2020,142846453,130111183,1,4,,,,5,31,"M",1,2,"R",31,0
2020,142846480,130111206,1,4,,,,5,49,"F",2,2,"R",49,0
2020,142846503,130111229,1,4,,,,5,32,"M",4,2,"R",32,0
2020,142848614,130111229,2,4,,,,5,58,"M",1,2,"R",58,0
2020,142846526,130106646,2,4,,,,5,51,"F",2,2,"R",51,0
2020,142848644,130111249,1,4,,,,5,60,"F",1,2,"R",60,0
2020,142846576,130111287,1,4,,,,4,,"M",0,3,"R",,
2020,142846640,130111341,1,4,,,,5,24,"M",2,2,"N",24,0
2020,142848782,130111352,1,4,,,,5,15,"F",1,2,"N",15,0
2020,142846713,130111396,1,4,,,,5,36,"M",1,2,"R",36,0
2020,142846714,130111396,2,8,,,,,,"",,,"",,
2020,142848839,130111412,1,4,,,,5,54,"M",1,2,"R",54,0
2020,142848840,130111412,2,4,,,,5,47,"M",1,2,"R",47,0
2020,142846733,130111412,3,4,,,,5,34,"F",1,2,"R",34,0
2020,142848851,130111421,1,7,,,,,,"",,,"",,
2020,142846761,130111434,1,4,,,,5,54,"F",1,2,"R",54,0
2020,142848889,130106866,3,5,3,5,,5,30,"M",1,2,"U",30,0
2020,142848886,130106866,1,5,2,5,,5,31,"M",1,2,"U",31,0
2020,142848887,130106866,2,5,3,5,,5,39,"M",1,2,"N",39,0
2020,142846805,130106882,1,4,,,,5,27,"F",1,2,"R",27,0
2020,142846817,130111482,1,4,,,,5,28,"F",2,2,"R",28,0
2020,142846021,130100858,1,4,,,,5,75,"F",1,2,"N",75,0
2020,142846166,130100952,1,4,,,,5,12,"M",1,1,"R",12,0
2020,142846198,130106382,1,4,,,,5,29,"F",0,1,"R",29,0
2020,142846212,130100992,3,4,,,,5,73,"F",1,2,"R",73,0
2020,142846211,130100992,2,4,,,,5,64,"M",1,2,"R",64,0
2020,142846208,130100992,1,4,,,,5,36,"M",2,2,"R",36,0
2020,142848348,130106408,1,4,,,,5,64,"M",1,2,"R",64,0
2020,142846231,130106408,2,4,,,,5,58,"F",1,2,"R",58,0
2020,142848361,130106415,1,4,,,,5,37,"F",2,2,"R",37,0
2020,142848415,130106461,1,4,,,,5,31,"M",2,2,"R",31,0
2020,142848428,130106474,1,4,,,,5,24,"M",1,1,"R",24,0
2020,142848469,130106514,1,4,,,,5,33,"F",2,2,"R",33,0
2020,142846849,130111509,1,4,,,,5,37,"F",1,2,"R",37,0
2020,142848970,130106934,1,4,,,,5,57,"M",2,2,"R",57,0
2020,142848978,130111528,1,4,,,,5,31,"F",1,2,"R",31,0
2020,142846882,130111539,1,4,,,,5,16,"M",1,2,"R",16,0
2020,142846922,130106976,1,4,,,,5,19,"F",1,1,"R",19,0
2020,142849035,130111576,1,1,,,,,,"",,,"",,
2020,142849046,130111585,1,4,,,,5,33,"M",1,1,"R",33,0
2020,142849090,130111621,1,4,,,,5,25,"F",1,2,"R",25,0
2020,142849092,130111621,2,4,,,,5,60,"F",1,2,"R",60,0
2020,142846997,130107031,1,1,,,,,,"",,,"",,
2020,142847021,130111648,1,4,,,,5,58,"M",1,2,"R",58,0
2020,142849130,130111656,1,4,,,,5,18,"F",1,1,"R",18,0
2020,142849158,130107079,1,4,,,,5,61,"F",2,2,"R",61,0
2020,142849159,130107079,2,4,,,,5,32,"F",2,2,"R",32,0
2020,142847157,130107140,1,4,,,,5,49,"F",1,1,"R",49,0
